cabin,passenger_adults,passenger_children,passenger_infant,passenger_youngsters,time_to_flight,connections_flag,travel_duration,destination_cont,a_purchase
Premium Economy,2,0,0,0,242,0,29,USA,0
Business,1,0,0,0,52,1,28,EU,0
Economy,1,0,0,0,92,0,16,EU,0
Economy,2,0,0,0,16,0,5,EU,1
Economy,2,0,0,0,196,0,6,EU,1
Business,1,0,0,0,85,0,9,AS,0
Business,1,0,0,0,49,0,30,USA,0
Economy,1,0,0,0,66,0,9,USA,1
Economy,1,0,0,0,87,0,30,USA,0
Economy,1,0,0,0,23,0,2,EU,0
Economy,1,0,0,0,26,0,15,EU,0
Economy,1,0,0,0,38,0,4,EU,0
Economy,1,0,0,0,6,1,28,AF,0
Premium Economy,2,0,0,0,215,0,15,AF,0
Business,1,0,0,0,34,0,11,EU,0
First,1,0,0,0,153,0,7,EU,0
Economy,1,0,0,0,166,1,11,EU,0
Premium Economy,1,1,0,0,146,1,13,EU,1
Economy,2,0,0,0,95,1,16,EU,0
Economy,2,0,0,0,48,0,5,EU,0
Premium Economy,1,0,0,0,31,0,4,USA,0
Economy,1,0,0,0,268,0,5,USA,0
Economy,1,0,0,0,27,0,5,USA,0
Economy,1,0,0,0,41,0,15,EU,0
Economy,1,0,0,0,6,0,3,EU,0
Economy,3,0,0,0,12,0,6,AS,0
Economy,2,0,0,0,51,0,11,EU,0
Economy,2,0,0,0,64,1,168,USA,0
Economy,1,0,0,0,21,0,3,EU,0
Business,2,0,0,0,26,0,8,EU,0
Economy,1,0,0,0,90,1,8,EU,0
Economy,1,0,0,0,39,1,9,EU,0
Economy,1,1,0,0,53,0,6,USA,0
Premium Economy,2,0,0,0,303,1,18,AF,0
Economy,1,1,0,0,75,0,8,EU,0
Business,2,0,0,0,18,0,4,EU,0
First,2,0,0,0,59,0,14,USA,1
Economy,1,0,0,0,11,0,21,AF,0
Business,2,0,0,0,34,0,11,EU,0
Economy,1,0,0,0,17,0,3,EU,0
Economy,1,0,0,0,14,0,2,EU,0
Economy,1,0,0,0,29,0,15,EU,0
Business,1,0,0,1,76,1,30,EU,0
Economy,2,0,0,0,251,1,9,EU,1
Economy,1,0,0,0,118,0,7,USA,0
Economy,1,0,0,0,133,0,3,EU,0
Economy,2,1,0,1,121,0,5,EU,0
Economy,1,0,0,0,31,1,11,EU,0
Economy,3,2,0,2,206,1,8,EU,0
Economy,2,0,0,0,214,0,10,AF,1
Economy,1,0,0,0,232,0,13,AF,0
Economy,1,0,0,0,143,1,20,EU,0
Economy,2,0,0,0,129,0,15,EU,0
Economy,1,0,0,0,115,1,32,EU,0
Economy,2,0,0,0,70,0,6,EU,1
Economy,2,2,0,0,101,0,34,USA,0
Economy,2,0,0,0,38,0,4,EU,0
Business,1,1,0,0,2,0,4,EU,1
Economy,1,0,0,1,13,0,21,AS,0
Economy,1,0,0,0,151,1,14,EU,0
Economy,1,0,0,0,63,1,8,USA,0
Economy,1,0,0,0,110,0,36,EU,0
Business,1,1,0,0,3,0,72,EU,0
Economy,1,0,0,0,71,0,12,EU,0
Economy,1,0,0,0,29,0,6,AS,0
Economy,2,0,0,0,103,0,6,EU,1
Economy,2,0,0,0,33,1,15,USA,0
Economy,1,0,0,0,56,0,5,EU,0
Economy,1,0,0,0,3,0,5,EU,0
Business,1,0,0,0,88,0,6,EU,0
Economy,3,0,0,1,93,0,15,EU,0
Economy,2,0,0,0,6,0,2,EU,0
Business,1,0,0,0,63,1,12,AS,0
Economy,2,0,0,0,38,1,5,EU,0
Economy,3,0,0,0,17,0,5,EU,0
Economy,2,0,0,0,2,0,8,AF,0
Economy,1,0,0,0,192,0,17,AS,0
Economy,2,2,0,0,341,1,15,USA,0
Economy,2,0,0,0,101,0,9,USA,1
Economy,2,0,0,0,298,1,16,OC,0
Business,1,0,0,0,95,1,9,EU,0
Premium Economy,1,0,0,0,39,0,12,SA,0
Economy,1,0,0,0,10,1,8,AS,0
Business,2,0,1,0,197,0,13,AS,0
Economy,1,0,0,0,106,0,5,EU,0
Economy,2,0,0,0,12,1,4,EU,1
Business,1,0,0,0,307,0,19,USA,0
Economy,1,0,0,0,19,0,5,EU,0
Economy,2,0,1,0,51,0,7,AF,0
Economy,1,0,0,0,49,0,4,EU,0
Economy,1,0,0,0,6,0,65,EU,0
Economy,2,1,0,0,123,0,6,EU,0
Economy,2,0,0,0,70,0,8,EU,0
Economy,1,0,0,0,92,1,29,USA,0
Economy,1,0,0,0,41,0,4,EU,0
Business,1,0,0,0,342,0,11,SA,0
Economy,1,0,0,0,58,0,3,EU,0
Business,2,0,0,0,9,0,3,EU,0
Business,1,0,0,0,41,0,2,EU,0
Economy,1,0,0,0,34,0,9,USA,1
Economy,1,0,0,0,60,1,4,EU,0
Premium Economy,1,0,0,0,14,0,22,EU,0
Business,1,0,0,1,100,0,23,EU,0
Economy,1,0,0,0,13,0,7,USA,0
Business,1,0,0,0,96,1,5,EU,0
Economy,2,0,0,0,90,0,3,EU,0
Economy,1,0,0,0,111,1,5,EU,0
Economy,2,0,0,0,43,1,6,EU,0
Economy,1,0,0,0,129,0,6,EU,0
Premium Economy,1,0,0,0,9,0,4,USA,0
Premium Economy,2,0,0,0,145,1,10,EU,1
Economy,1,0,0,0,16,0,14,EU,0
Economy,1,0,0,0,23,0,4,EU,0
Economy,1,1,0,0,111,1,122,USA,0
Business,2,0,0,0,341,0,8,EU,0
Economy,2,0,0,0,158,0,12,AS,0
Economy,3,0,0,0,41,0,3,EU,1
Economy,3,0,0,0,217,1,6,USA,1
Economy,2,1,0,0,184,0,5,EU,1
Business,2,0,0,0,15,0,2,EU,0
First,1,0,0,0,51,1,40,AS,0
Economy,4,0,0,0,76,0,2,EU,0
Business,4,0,0,0,256,1,10,AS,0
Economy,1,0,0,0,11,0,10,USA,0
Economy,3,0,0,0,79,1,18,AS,0
Economy,1,0,0,0,6,0,5,EU,0
Economy,1,0,0,0,162,1,11,USA,0
Economy,2,0,0,0,218,1,5,EU,0
Economy,2,1,0,0,86,1,11,EU,0
Economy,2,0,0,0,136,0,8,EU,0
Economy,2,0,0,0,54,0,3,EU,1
Economy,1,0,0,0,11,0,3,EU,0
Economy,2,0,0,0,88,0,26,EU,0
Economy,1,0,0,0,61,0,12,EU,0
Economy,1,0,0,0,4,0,9,EU,0
Economy,1,0,0,0,2,1,89,USA,0
Economy,1,0,0,0,20,0,2,EU,0
Economy,2,0,0,0,23,0,4,EU,0
Economy,1,0,0,0,7,1,16,USA,0
Economy,3,0,0,0,347,0,8,EU,0
Economy,2,0,0,0,2,1,4,AS,0
Economy,1,0,0,0,23,0,4,EU,0
Economy,1,0,0,0,73,0,2,EU,0
Economy,1,0,0,0,71,0,7,EU,0
Economy,4,0,0,0,52,0,4,EU,0
Economy,2,0,0,0,165,1,10,USA,1
Premium Economy,2,0,0,0,87,1,135,USA,0
Economy,1,0,0,0,20,0,5,EU,0
Business,1,0,0,0,259,1,5,EU,0
Premium Economy,1,0,0,0,162,0,6,USA,0
Economy,1,0,0,0,40,0,8,AS,0
Economy,2,0,0,0,35,0,15,AS,0
Economy,4,0,0,0,69,0,11,EU,0
Economy,2,0,0,0,148,0,5,EU,0
Economy,1,1,0,0,63,0,56,EU,0
Economy,1,0,0,0,128,1,58,AS,0
Economy,1,0,0,0,12,1,8,AS,0
Economy,1,0,0,0,31,0,11,EU,0
Economy,1,0,0,0,25,0,12,USA,0
Economy,2,0,0,0,241,1,2,EU,0
Business,1,0,0,0,21,0,5,EU,0
Premium Economy,1,0,0,0,44,0,9,AS,0
Economy,1,0,0,0,9,1,18,USA,0
Business,2,0,0,0,148,0,8,EU,0
Economy,1,0,0,0,9,0,46,EU,0
Economy,1,0,0,0,57,1,35,EU,0
Economy,2,0,0,0,213,1,8,EU,0
Economy,1,0,0,0,7,0,5,EU,0
Economy,3,0,0,0,47,0,5,AS,0
Economy,2,0,0,0,65,0,15,AS,0
Business,1,0,0,0,314,0,29,AF,0
Economy,2,0,0,0,30,0,8,USA,1
Economy,2,0,0,0,144,1,11,EU,0
Economy,1,0,0,0,117,1,24,EU,0
Business,1,0,0,1,76,1,18,EU,0
Business,2,0,0,0,139,0,4,EU,0
Premium Economy,1,0,0,0,33,0,7,USA,0
Economy,1,0,0,0,5,0,124,EU,0
Economy,4,2,0,1,95,0,10,EU,0
Economy,1,0,0,0,49,0,17,USA,0
Economy,1,0,0,0,127,0,2,EU,0
Economy,1,0,0,0,65,0,4,EU,0
Business,2,0,0,0,38,0,4,EU,0
Economy,2,0,0,0,67,0,9,AS,0
Economy,1,0,0,0,152,0,15,USA,0
Economy,1,0,0,0,87,1,12,EU,0
Business,1,0,0,0,10,1,20,EU,0
Economy,2,0,0,0,177,1,16,USA,0
Economy,1,0,0,0,24,1,11,EU,0
Economy,1,0,0,0,48,0,5,EU,0
Business,2,0,0,0,63,0,8,USA,0
Economy,1,0,0,0,19,1,10,EU,0
Economy,1,0,0,0,15,0,5,EU,0
Premium Economy,1,0,0,0,177,0,6,USA,1
Economy,1,0,0,0,20,0,8,EU,0
Economy,4,0,0,0,134,0,5,EU,0
Economy,1,0,0,0,44,0,7,AS,0
Business,2,0,0,0,338,0,6,USA,1
Economy,2,0,0,0,131,1,9,EU,1
Premium Economy,2,0,0,0,207,0,11,USA,1
Economy,1,0,0,0,20,0,4,EU,0
Economy,1,0,0,0,86,0,8,EU,0
Business,1,0,0,0,30,0,4,EU,0
Economy,2,0,0,0,114,0,15,EU,0
Economy,1,0,0,0,12,1,8,EU,0
Business,1,0,0,0,92,0,15,EU,0
Economy,2,0,0,0,32,0,5,EU,0
Economy,2,0,0,0,93,0,257,EU,0
Economy,2,0,0,0,235,0,3,EU,0
Premium Economy,2,0,0,2,103,0,22,USA,0
Economy,2,0,0,0,158,0,9,EU,0
Economy,4,0,0,0,33,1,8,EU,0
Business,2,0,0,0,231,1,27,EU,0
Economy,1,0,0,0,138,0,10,EU,0
Economy,2,0,0,0,156,1,21,EU,0
Economy,2,0,0,0,22,0,4,EU,0
Business,1,0,0,0,12,0,4,EU,0
Premium Economy,4,0,0,0,157,0,8,USA,0
Economy,1,0,0,0,150,0,5,EU,0
Economy,1,0,0,0,125,1,25,EU,0
Economy,1,0,0,0,16,0,6,AS,0
Economy,2,0,0,0,123,0,17,AS,0
Economy,1,0,0,0,23,0,6,USA,0
Economy,5,0,0,0,333,0,9,USA,1
Economy,1,0,0,0,76,0,7,EU,0
Premium Economy,2,1,0,0,249,0,30,USA,0
Economy,3,0,0,1,99,0,37,AF,0
Economy,2,0,0,0,120,0,8,EU,0
Economy,1,2,0,0,63,1,61,EU,0
Business,1,0,0,0,14,0,31,EU,0
Premium Economy,2,0,0,0,75,0,15,EU,0
Economy,1,2,0,0,41,0,8,AF,1
Economy,2,0,0,0,175,1,10,EU,0
Economy,2,1,1,0,104,0,9,EU,0
Premium Economy,2,0,0,0,151,0,5,EU,1
Economy,2,0,0,0,152,1,5,EU,0
Economy,1,0,0,0,50,0,15,EU,0
Economy,2,0,0,0,65,0,11,EU,0
Economy,1,0,0,0,175,1,29,USA,0
Economy,1,0,0,0,27,0,4,EU,0
Economy,1,0,0,0,47,0,84,USA,0
Economy,1,0,0,0,28,1,9,EU,0
Economy,2,0,0,0,64,1,13,EU,0
Economy,1,0,0,0,20,0,4,EU,0
Economy,1,0,0,0,59,0,6,EU,0
Economy,1,0,0,0,48,0,22,AF,0
Economy,4,1,1,0,128,0,9,EU,0
Premium Economy,1,0,0,0,16,0,3,USA,0
Economy,1,2,0,0,14,0,5,AS,0
Economy,3,0,0,0,18,0,3,USA,0
Economy,1,0,0,0,47,0,9,USA,0
Economy,3,0,0,2,114,1,20,EU,0
Premium Economy,1,0,0,0,18,0,5,EU,0
Business,1,0,0,0,62,1,13,EU,0
Economy,1,0,0,0,5,1,9,USA,0
Economy,1,0,0,0,8,1,17,AF,0
Economy,1,0,0,0,23,0,8,EU,0
Economy,2,2,0,0,306,0,12,USA,1
Economy,4,0,0,0,290,0,4,EU,1
Economy,4,0,0,0,105,0,6,EU,0
Business,2,0,0,0,48,1,30,AS,0
Premium Economy,2,0,0,0,27,1,14,EU,0
Economy,2,0,0,0,30,1,9,EU,0
Premium Economy,2,0,0,0,46,0,12,USA,1
Economy,2,1,0,1,45,0,5,EU,0
Economy,1,0,0,0,66,0,2,EU,0
Economy,1,0,0,0,12,0,9,AF,0
Economy,2,0,0,0,60,1,25,AS,0
Economy,2,0,0,2,351,0,5,EU,0
Business,2,0,0,0,47,0,4,EU,1
Economy,1,0,0,0,108,1,56,AS,0
Economy,1,0,0,1,25,0,4,EU,0
Premium Economy,1,0,0,0,68,1,21,EU,0
Economy,1,0,0,0,63,1,28,AS,0
Economy,3,0,0,0,66,1,139,USA,0
Economy,1,0,0,0,19,0,3,EU,0
Economy,1,0,0,0,78,0,12,USA,0
Economy,1,0,0,0,67,0,32,EU,0
Economy,2,0,1,0,2,1,6,USA,0
Economy,1,0,0,0,78,0,9,EU,0
Economy,1,0,0,0,146,1,25,EU,0
Economy,2,0,0,0,23,1,15,USA,0
Economy,2,0,0,0,153,0,23,AF,0
Economy,1,0,0,0,240,1,20,AF,0
Economy,1,0,0,0,239,0,16,EU,0
Economy,1,0,0,0,142,1,37,EU,0
Economy,1,0,0,0,31,0,8,USA,0
Premium Economy,1,0,0,0,67,0,43,AS,0
Economy,2,0,0,0,21,0,3,USA,0
Business,1,0,0,0,29,0,15,EU,0
Premium Economy,2,0,0,0,91,1,17,EU,0
Economy,1,0,0,0,96,1,11,EU,0
Economy,1,1,0,1,88,0,25,EU,0
Economy,4,0,0,0,18,1,8,USA,1
Premium Economy,1,0,0,0,28,0,21,AF,0
Economy,1,1,0,0,133,0,6,EU,0
Economy,2,0,0,0,33,0,6,EU,0
Economy,2,0,0,0,8,0,4,EU,1
Economy,1,1,0,0,103,0,36,AS,0
Economy,1,0,0,0,91,1,15,EU,0
Economy,4,0,0,0,224,1,7,EU,0
Economy,2,0,1,0,163,1,16,EU,0
Economy,2,2,0,0,256,1,9,USA,1
Economy,6,0,0,0,23,1,16,EU,0
Economy,1,0,0,0,22,0,3,EU,0
Premium Economy,1,0,0,0,35,1,11,EU,0
Economy,2,0,0,0,88,0,3,EU,0
Economy,2,0,0,0,250,0,13,USA,0
Economy,1,0,0,0,43,0,11,EU,0
Economy,1,0,0,0,224,1,17,AS,0
Economy,1,0,0,0,41,0,8,AS,0
Economy,2,0,0,0,192,0,7,USA,1
Business,2,0,0,0,13,0,5,EU,1
Economy,1,0,0,0,115,1,22,AS,0
Economy,4,0,0,0,83,0,5,EU,0
Premium Economy,1,0,0,0,23,1,4,EU,0
Economy,2,0,0,0,78,0,13,AF,0
Economy,2,0,0,0,131,1,8,AF,1
Economy,1,0,0,0,107,0,36,AS,0
Economy,4,0,0,1,152,0,3,EU,0
Business,3,0,0,0,100,1,16,EU,0
Economy,3,0,0,0,27,0,11,EU,0
Economy,1,0,0,0,36,0,17,AS,0
Economy,1,0,0,0,39,0,100,EU,0
Economy,1,0,0,0,20,0,2,EU,0
Economy,2,1,1,0,132,1,25,USA,0
Economy,1,0,0,0,3,0,4,EU,0
Economy,2,0,0,0,90,0,9,EU,0
Economy,1,0,0,0,3,0,9,EU,0
Business,2,0,0,0,316,1,15,EU,0
Economy,2,2,0,0,119,0,21,USA,0
Premium Economy,1,0,0,0,170,0,13,SA,0
Economy,1,0,0,0,33,0,37,EU,0
Economy,2,0,0,0,131,0,7,EU,0
Economy,2,0,1,0,11,0,10,EU,0
Economy,1,0,0,0,29,0,22,EU,0
Economy,2,0,0,0,42,0,5,EU,1
Premium Economy,2,0,0,0,281,1,19,AF,0
Economy,1,0,0,0,31,0,3,EU,0
Economy,1,0,0,0,100,0,4,EU,0
Premium Economy,1,0,0,0,31,1,5,AS,0
Economy,1,0,0,0,46,1,12,EU,0
Economy,1,0,0,0,149,1,59,EU,0
Business,1,0,0,0,48,1,9,EU,0
Economy,2,0,0,0,54,0,6,AS,0
Economy,1,0,0,0,45,1,50,AS,0
Economy,3,0,0,0,69,1,8,EU,0
Economy,1,0,0,0,76,0,7,EU,0
Business,1,0,0,0,51,0,3,EU,0
Economy,1,0,0,0,132,0,10,EU,0
Economy,2,0,0,0,86,0,4,EU,0
Economy,2,0,0,0,249,1,22,EU,0
Economy,2,0,0,0,41,1,179,EU,0
Economy,1,0,0,0,218,0,9,EU,1
Economy,1,0,0,0,42,1,6,EU,0
Business,2,0,0,0,65,0,5,EU,0
Economy,2,0,0,0,175,1,18,USA,0
Economy,2,0,1,0,171,0,8,AS,1
Economy,2,0,0,0,87,0,35,EU,0
Economy,2,0,0,0,50,0,4,EU,0
Economy,1,1,0,0,107,0,8,EU,0
Economy,1,0,0,0,86,1,12,EU,0
Economy,1,2,0,0,46,0,6,EU,0
Premium Economy,1,0,0,0,8,0,6,USA,0
Economy,1,0,0,0,28,0,22,EU,0
Business,2,0,0,0,275,0,6,EU,0
Business,1,0,0,1,236,1,20,EU,0
Premium Economy,1,0,0,0,56,0,7,USA,1
Economy,2,0,0,0,26,0,6,EU,0
Business,2,0,0,0,23,1,70,EU,0
Economy,1,0,0,0,91,1,8,EU,0
Economy,2,0,0,0,147,0,8,EU,0
Economy,1,0,0,0,201,0,3,EU,0
Economy,1,0,0,0,131,1,4,EU,0
Economy,3,1,0,0,71,1,12,EU,0
Economy,1,0,0,0,33,0,4,EU,0
Economy,2,0,0,0,37,1,7,EU,0
Economy,2,1,0,0,129,0,4,EU,0
Economy,2,0,0,0,226,1,6,EU,1
Economy,1,0,0,0,274,0,8,USA,0
Economy,1,0,0,0,96,0,5,EU,0
Economy,1,0,0,0,48,1,7,USA,0
Economy,2,2,0,0,86,0,12,AS,0
Economy,4,1,0,0,161,0,12,USA,1
Economy,2,0,0,0,109,0,18,EU,0
Economy,1,0,0,0,80,0,6,USA,1
Business,2,0,0,0,322,0,35,AF,0
Business,2,0,0,1,71,0,15,EU,0
Economy,2,0,0,0,29,0,3,EU,1
Economy,1,0,0,0,92,0,3,EU,0
Economy,2,0,0,0,248,1,36,EU,0
Economy,1,0,0,0,63,1,6,EU,0
Economy,3,0,0,0,128,1,17,EU,0
Economy,2,0,0,0,36,0,44,EU,0
Economy,2,0,0,0,5,0,5,AS,0
Economy,1,0,0,1,334,0,16,EU,0
Business,1,0,0,0,9,0,2,EU,0
Economy,1,0,0,0,24,0,2,EU,0
Economy,2,0,0,0,225,0,4,EU,0
Premium Economy,1,0,0,0,18,0,6,AS,0
Economy,1,0,0,0,38,1,11,USA,0
Premium Economy,1,0,0,0,7,0,5,USA,1
Economy,2,0,0,0,108,0,5,EU,0
Economy,3,0,0,0,159,1,8,USA,0
Economy,2,0,0,0,28,0,4,EU,1
Premium Economy,4,0,0,0,256,0,10,USA,0
Economy,2,0,0,0,173,0,3,EU,0
Economy,2,0,0,0,337,1,5,EU,1
Economy,1,0,0,0,39,0,4,EU,0
Economy,1,0,0,0,19,0,13,EU,0
Economy,1,0,0,0,31,0,14,AS,0
Business,2,0,0,0,18,0,3,EU,0
Economy,1,0,0,0,19,0,28,AS,0
Economy,1,0,0,0,20,0,2,EU,0
Economy,2,0,0,0,239,0,6,EU,0
Economy,1,0,0,0,3,1,7,USA,0
Economy,2,0,0,0,33,0,5,EU,0
Economy,1,0,0,0,79,1,11,EU,0
Economy,1,0,0,0,41,1,8,EU,0
Economy,1,0,0,0,12,1,13,EU,0
Economy,2,0,0,0,238,1,20,EU,0
Economy,2,0,0,0,73,1,118,USA,0
Economy,1,0,0,0,2,0,10,EU,0
Business,2,0,0,0,68,1,24,EU,0
Economy,2,0,0,0,167,0,6,USA,1
Business,2,2,0,0,238,1,14,EU,0
Economy,2,0,0,0,21,0,10,EU,0
Economy,1,0,0,0,20,1,12,EU,0
First,2,0,0,0,337,0,5,USA,1
Economy,1,0,0,0,76,0,13,AF,0
Economy,2,0,0,0,27,0,121,AS,0
Economy,1,0,0,0,117,1,7,EU,0
Economy,2,0,0,0,11,1,12,EU,0
Economy,1,0,0,0,18,1,64,USA,0
Economy,1,0,0,0,173,0,8,EU,0
Economy,2,0,0,0,78,0,5,EU,1
Economy,2,1,0,0,32,0,12,AS,0
Economy,2,0,0,0,251,0,7,USA,1
Economy,1,0,0,0,16,0,3,EU,0
Business,1,0,0,0,8,0,10,AS,0
Economy,1,0,0,0,54,1,19,EU,0
Economy,2,0,0,0,5,0,16,EU,0
Economy,2,0,0,0,235,0,3,EU,0
Economy,2,2,0,0,107,0,7,USA,1
Economy,2,0,0,0,22,0,3,EU,1
Economy,2,0,0,0,157,0,6,EU,0
Economy,1,0,0,0,27,0,7,EU,0
Economy,1,0,0,0,23,1,7,EU,0
Economy,2,0,0,0,134,1,19,EU,0
Business,2,0,0,0,292,1,21,USA,0
Economy,1,0,0,0,15,0,5,EU,0
Economy,1,0,0,0,45,0,3,USA,0
Premium Economy,1,0,0,0,47,0,127,EU,0
Economy,2,0,0,0,129,0,4,EU,0
Economy,1,0,0,0,11,1,7,EU,0
Premium Economy,2,0,0,0,223,0,12,USA,1
Economy,1,0,0,0,2,1,15,AF,0
Economy,2,0,0,0,41,0,8,EU,0
Economy,1,0,0,0,78,0,4,EU,0
Premium Economy,1,0,0,0,4,0,17,USA,0
Economy,3,0,0,0,245,0,7,USA,1
Economy,1,0,0,0,103,1,8,AS,0
Premium Economy,2,0,0,0,4,0,8,USA,0
Economy,2,0,0,0,20,0,3,EU,0
Economy,3,0,0,0,221,0,3,EU,0
Economy,2,1,1,0,57,1,23,EU,0
Economy,2,0,0,0,106,0,8,EU,0
Economy,1,0,0,0,16,0,2,EU,0
Economy,2,0,0,0,17,0,3,EU,0
Economy,2,2,0,0,250,1,21,EU,0
Economy,1,0,0,0,14,0,3,EU,0
Economy,1,0,0,0,24,1,29,USA,0
Economy,1,0,0,0,17,1,57,OC,0
Economy,1,0,0,0,190,0,7,EU,0
Economy,2,1,0,0,224,0,13,AF,0
Economy,1,0,0,0,233,0,23,AS,0
Economy,2,0,0,0,163,0,12,USA,0
Economy,1,0,0,0,57,1,12,EU,0
Business,1,0,0,0,34,1,4,AF,0
Economy,2,0,0,0,7,0,3,EU,1
Economy,3,0,0,0,189,1,6,EU,1
Business,1,1,1,0,82,0,69,AF,0
Economy,1,1,0,0,61,1,31,USA,0
Economy,1,0,0,0,65,1,16,AF,0
Economy,1,2,0,0,8,0,12,USA,1
Economy,1,0,0,0,14,1,24,EU,0
Economy,2,0,0,0,70,0,4,EU,1
Economy,1,0,0,0,18,1,6,AS,0
Economy,2,0,0,0,122,0,4,EU,0
Economy,2,0,0,0,10,0,4,EU,1
Economy,2,0,0,0,253,0,6,USA,0
Economy,2,0,0,0,34,1,11,EU,0
Economy,1,0,0,0,216,1,4,EU,0
Business,2,0,0,0,28,0,10,AS,0
Economy,2,0,0,0,78,0,9,EU,1
Economy,1,0,0,0,17,1,16,USA,0
Premium Economy,2,0,0,0,212,1,11,EU,0
Economy,2,3,0,0,235,0,7,EU,0
Economy,1,0,0,0,15,0,2,EU,0
Economy,1,0,0,0,240,0,20,AF,0
Business,1,0,0,0,106,0,6,EU,0
Economy,2,0,0,0,57,0,8,EU,0
First,2,0,0,0,48,0,8,USA,0
Economy,1,0,0,0,165,0,11,EU,0
Economy,2,0,0,0,4,0,4,EU,0
Economy,2,0,0,0,57,0,9,EU,0
Economy,2,0,0,0,18,0,3,EU,1
Economy,1,0,0,0,129,0,18,EU,0
Economy,1,2,0,0,86,0,50,EU,0
Economy,1,0,0,0,23,1,8,EU,0
Economy,1,0,0,0,31,0,74,EU,0
Economy,2,0,0,0,143,0,25,EU,0
Premium Economy,1,0,0,0,56,1,22,EU,0
Economy,1,2,0,0,69,1,16,EU,0
Economy,3,0,0,0,12,0,5,EU,1
Economy,2,0,0,0,145,1,23,USA,0
Economy,1,0,0,0,64,0,3,EU,1
Premium Economy,1,0,0,0,46,0,3,EU,1
Premium Economy,2,0,0,0,147,0,10,USA,1
Economy,1,0,0,0,254,0,7,AS,0
Economy,1,1,0,0,36,1,6,EU,0
Economy,2,1,0,1,90,1,12,EU,0
Business,1,0,0,0,26,0,6,USA,0
Economy,1,0,0,0,26,0,6,EU,0
Economy,2,0,0,0,37,0,7,EU,0
Economy,1,0,0,0,109,0,3,EU,0
Economy,1,0,0,0,17,0,3,EU,0
Economy,1,0,0,0,164,0,4,USA,0
Economy,1,0,0,0,118,0,3,EU,0
Business,1,0,0,0,57,0,3,EU,0
Premium Economy,1,0,0,0,23,1,8,USA,0
Economy,1,0,0,0,17,1,23,EU,0
Economy,2,2,0,0,118,0,15,EU,0
Premium Economy,1,1,0,0,53,0,4,EU,1
Economy,1,0,0,0,22,0,6,AS,0
Economy,1,0,0,0,5,0,5,USA,0
Business,2,1,0,0,319,0,11,USA,1
Economy,2,0,0,0,139,0,17,EU,0
Premium Economy,1,0,0,0,38,0,88,EU,0
Economy,2,0,0,0,170,0,3,EU,0
Premium Economy,2,0,0,0,135,0,12,USA,0
Economy,1,0,0,0,12,0,3,EU,0
Business,2,0,0,0,24,0,9,AF,0
Economy,1,0,0,0,8,0,2,EU,0
Economy,2,0,0,0,246,0,31,AS,0
Economy,2,0,0,0,129,0,3,EU,0
Economy,2,0,0,0,138,0,4,EU,0
Economy,2,2,0,0,19,1,14,AF,0
Economy,1,0,0,0,20,1,4,EU,0
Economy,1,0,0,0,243,0,31,AS,0
Economy,1,0,0,0,45,0,9,EU,0
Economy,2,0,0,0,170,0,2,EU,0
Economy,2,2,0,0,124,0,7,EU,1
Economy,1,0,0,2,117,1,18,USA,0
Economy,2,0,0,0,19,1,11,EU,0
Economy,1,0,0,0,145,1,11,EU,0
Economy,1,0,0,0,182,0,9,USA,0
Economy,2,0,0,0,49,0,21,EU,0
Economy,1,1,1,0,24,0,122,AS,0
Economy,1,0,0,0,25,1,7,EU,0
Economy,1,0,0,0,48,0,22,USA,0
Economy,2,0,0,0,68,0,2,AS,0
Economy,1,0,0,0,77,0,3,EU,0
Economy,1,0,0,0,211,1,31,AS,0
Economy,1,0,0,0,68,1,21,EU,0
Economy,3,0,0,0,48,0,9,EU,0
Economy,1,0,0,0,262,0,14,USA,0
Economy,1,0,0,0,36,0,14,USA,0
Economy,2,0,0,0,74,0,11,USA,0
Economy,2,0,0,0,230,1,19,USA,0
Economy,3,0,0,0,57,0,15,USA,1
Economy,1,0,0,0,6,0,2,EU,0
Economy,1,0,0,0,44,0,29,EU,0
Premium Economy,2,0,0,0,230,0,4,EU,1
Economy,1,0,0,0,29,0,4,EU,0
Economy,4,0,0,1,74,1,37,EU,0
Economy,1,0,0,0,80,1,37,EU,0
Economy,1,1,1,0,44,0,13,EU,0
Economy,2,0,0,0,89,0,5,EU,0
Economy,2,2,0,0,112,0,9,EU,0
Business,1,0,0,0,32,0,8,EU,0
Economy,1,0,0,0,97,0,16,EU,0
Economy,1,0,0,0,69,0,63,USA,0
Economy,2,0,0,0,25,0,16,USA,0
Economy,1,0,0,0,5,1,199,EU,0
Premium Economy,1,0,0,0,244,1,7,USA,1
Economy,3,0,0,0,7,0,3,EU,0
Economy,2,0,0,0,185,1,5,EU,0
Economy,1,0,0,0,77,1,2,EU,0
Economy,2,0,0,1,69,0,10,EU,0
Economy,1,1,0,0,74,1,34,EU,0
Premium Economy,1,0,0,0,4,1,5,EU,0
Economy,1,0,0,0,43,1,44,EU,0
Economy,1,0,0,0,98,0,5,EU,0
Economy,1,0,0,0,8,1,124,AF,0
Economy,1,0,0,0,18,0,5,EU,0
Economy,2,0,0,0,33,0,16,USA,0
Business,2,0,0,0,150,1,13,EU,0
Economy,1,0,0,0,55,0,12,EU,0
Economy,1,0,0,0,83,0,3,EU,0
Premium Economy,3,1,0,0,253,0,18,AS,0
Business,2,0,0,0,119,0,20,AS,0
